Index,Company,Type_name,Ram,Weight,Price,Touchscreen,IPS,PPI,Cpu_brand,Gpu_brand,HDD,SSD,Hybrid,Flash_storage,OS
724,MSI,Gaming,8,2.7,790.32,0,0,127.33567457123112,Intel Core i7,Nvidia,1000,128,0,0,Windows
725,Lenovo,Notebook,4,1.9,287.12,0,0,100.45466986113652,Intel Core i5,Intel,1000,0,0,0,Others
727,Dell,2 in 1 Convertible,4,1.71,380.37,1,0,165.6321180513006,Intel Core i3,Intel,1000,0,0,0,Windows
728,Dell,Notebook,8,2.32,345.51,0,0,100.45466986113652,Intel Core i5,AMD,1000,0,0,0,Others
729,HP,Notebook,4,2.1,286.59,0,0,141.21199808219862,AMD Processor,AMD,1000,0,0,0,Windows
730,Acer,Gaming,16,4.2,1134.06,0,1,127.33567457123112,Intel Core i7,Nvidia,1000,128,0,0,Windows
731,Dell,Notebook,12,2.25,380.37,0,0,100.45466986113652,Intel Core i5,Intel,1000,0,0,0,Windows
732,HP,Notebook,6,2.1,380.95,0,0,141.21199808219862,AMD Processor,AMD,1000,128,0,0,Windows
733,Acer,Notebook,4,2.4,327.62,0,0,100.45466986113652,Intel Core i5,Intel,500,0,0,0,Windows
734,Lenovo,Notebook,8,1.44,562.64,0,1,165.6321180513006,Intel Core i5,Intel,0,256,0,0,Windows
735,Lenovo,Notebook,4,1.85,456.56,0,0,141.21199808219862,Intel Core i7,Intel,1000,0,0,0,Windows
736,HP,Workstation,16,2.6,1417.73,0,0,141.21199808219862,Intel Core i7,Nvidia,0,256,0,0,Windows
737,Dell,2 in 1 Convertible,8,1.55,386.23,1,0,165.6321180513006,Intel Core i5,Intel,1000,0,0,0,Windows
738,MSI,Gaming,16,1.8,1227.53,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,256,0,0,Windows
739,Acer,Notebook,4,2.4,240.76,0,0,100.45466986113652,Intel Core i3,Intel,500,0,0,0,Windows
740,Dell,Notebook,8,2.0,707.4,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,128,0,0,Windows
741,Dell,Notebook,8,2.0,389.74,0,0,100.45466986113652,Intel Core i3,Intel,0,256,0,0,Windows
742,Toshiba,Notebook,8,1.25,899.63,1,1,157.3505121487356,Intel Core i5,Intel,0,256,0,0,Windows
743,Lenovo,2 in 1 Convertible,8,1.7,585.49,1,0,157.3505121487356,Intel Core i5,Intel,0,256,0,0,Windows
744,Lenovo,Workstation,16,2.5,1933.48,0,1,282.42399616439724,Intel Core i7,Nvidia,0,1000,0,0,Windows
745,Acer,Notebook,2,1.68,193.41,0,0,111.93520355955212,Other Intel Processor,Intel,0,0,0,32,Others
746,Samsung,Ultrabook,16,0.81,966.45,0,0,165.6321180513006,Intel Core i7,Intel,0,256,0,0,Windows
748,Dell,Notebook,8,1.6,660.34,0,0,111.93520355955212,Intel Core i5,Intel,0,256,0,0,Windows
749,HP,Workstation,16,3.0,2572.31,0,1,127.33567457123112,Other Intel Processor,Nvidia,0,256,0,0,Windows
750,Lenovo,Netbook,4,1.4,278.39,1,0,135.0942111925629,Other Intel Processor,Intel,0,128,0,0,Windows
751,HP,Notebook,8,1.84,1113.55,0,0,141.21199808219862,Intel Core i5,Intel,0,256,0,0,Windows
752,Asus,Notebook,4,2.45,339.34,0,0,100.45466986113652,Intel Core i5,Nvidia,1000,0,0,0,Others
754,Asus,Notebook,4,2.37,498.11,0,0,100.45466986113652,Intel Core i7,Intel,0,256,0,0,Windows
755,Lenovo,2 in 1 Convertible,8,1.3,702.71,1,1,276.053530085501,Intel Core i5,Intel,0,256,0,0,Windows
756,HP,Notebook,8,2.2,644.1,0,1,141.21199808219862,Intel Core i5,Nvidia,1000,128,0,0,Windows
757,HP,Workstation,8,2.59,914.87,0,0,141.21199808219862,Intel Core i7,Nvidia,0,256,0,0,Windows
758,Dell,Gaming,16,4.42,1681.46,0,1,282.42399616439724,Intel Core i7,Nvidia,1000,256,0,0,Windows
759,Acer,Notebook,4,2.1,351.06,0,0,100.45466986113652,Intel Core i5,Intel,0,256,0,0,Windows
760,Lenovo,Gaming,8,2.5,614.21,0,1,141.21199808219862,Intel Core i7,Nvidia,1000,128,0,0,Windows
761,Dell,Ultrabook,16,1.18,1089.52,0,0,176.23257360658386,Intel Core i7,Intel,0,256,0,0,Windows
762,Google,Ultrabook,8,1.1,913.7,1,0,234.50740003017813,Intel Core i5,Intel,0,256,0,0,Others
763,Asus,Ultrabook,8,1.2,661.68,0,1,276.053530085501,Intel Core i5,Intel,0,256,0,0,Windows
764,Dell,Notebook,4,1.65,497.58,0,0,117.82653006268644,Intel Core i3,Intel,500,0,0,0,Windows
765,Acer,Notebook,4,1.6,383.88,0,0,117.82653006268644,Intel Core i5,Intel,0,128,0,0,Windows
766,Asus,Notebook,4,2.8,275.66,0,0,90.58340172449304,Other Intel Processor,Nvidia,1000,0,0,0,Windows
767,Dell,Gaming,16,2.72,644.1,1,1,282.42399616439724,Intel Core i7,Nvidia,1000,128,0,0,Windows
768,Samsung,Ultrabook,8,1.31,937.14,1,0,165.6321180513006,Intel Core i7,Intel,0,256,0,0,Windows
769,Acer,Notebook,4,2.1,174.65,0,0,100.45466986113652,Other Intel Processor,Intel,1000,0,0,0,Others
771,Samsung,2 in 1 Convertible,16,1.71,1054.36,1,0,146.86047800548656,Intel Core i7,AMD,0,256,0,0,Windows
772,Toshiba,Notebook,4,1.75,597.8,0,1,111.93520355955212,Intel Core i5,Intel,0,128,0,0,Windows
773,Dell,Gaming,8,2.62,644.1,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,0,0,0,Windows
775,Asus,2 in 1 Convertible,12,2.3,491.72,1,0,141.21199808219862,Intel Core i7,Nvidia,2000,0,0,0,Windows
776,Lenovo,Notebook,16,2.5,1389.01,0,0,282.42399616439724,Intel Core i7,Nvidia,0,512,0,0,Windows
777,Acer,Notebook,4,1.8,372.75,0,1,157.3505121487356,Intel Core i3,Intel,0,128,0,0,Windows
778,Razer,Gaming,16,1.95,1699.05,0,0,157.3505121487356,Intel Core i7,Nvidia,0,512,0,0,Windows
779,Asus,Notebook,8,2.0,341.04,0,0,141.21199808219862,Other Intel Processor,Intel,0,128,0,0,Windows
780,Dell,Gaming,32,4.42,2103.32,0,1,127.33567457123112,Intel Core i7,Nvidia,1000,1000,0,0,Windows
781,Asus,Gaming,16,4.3,1377.29,0,1,127.33567457123112,Intel Core i7,Nvidia,1000,256,0,0,Windows
782,Toshiba,Ultrabook,16,1.47,1033.85,0,1,157.3505121487356,Intel Core i7,Nvidia,0,512,0,0,Windows
783,Lenovo,Notebook,8,2.2,192.82,0,0,100.45466986113652,Other Intel Processor,Intel,1000,0,0,0,Others
784,Lenovo,Ultrabook,16,1.7,1347.4,0,0,157.3505121487356,Intel Core i7,Intel,0,512,0,0,Windows
785,MSI,Gaming,16,1.6,1108.28,0,1,157.3505121487356,Intel Core i7,Nvidia,1000,256,0,0,Windows
786,MSI,Gaming,8,2.2,638.24,0,0,141.21199808219862,Intel Core i5,Nvidia,1000,128,0,0,Windows
787,Lenovo,Gaming,4,2.4,585.49,0,1,141.21199808219862,Intel Core i7,Nvidia,1000,0,0,0,Windows
788,Acer,Gaming,16,4.2,1347.4,0,1,127.33567457123112,Intel Core i7,Nvidia,1000,256,0,0,Windows
789,Dell,Gaming,8,2.62,577.29,0,0,141.21199808219862,Intel Core i5,Nvidia,0,256,0,0,Windows
790,Asus,Gaming,8,2.24,784.76,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,128,0,0,Windows
791,Vero,Notebook,4,1.22,118.92,0,0,157.3505121487356,Other Intel Processor,Intel,0,0,0,32,Windows
792,Lenovo,2 in 1 Convertible,8,1.37,1154.58,1,1,165.6321180513006,Intel Core i7,Intel,0,512,0,0,Windows
793,Lenovo,2 in 1 Convertible,8,2.08,562.05,1,0,141.21199808219862,Intel Core i5,AMD,0,256,0,0,Windows
794,Apple,Ultrabook,8,0.92,682.78,0,1,226.4155471693585,Other Intel Processor,Intel,0,0,0,512,Mac
795,Lenovo,2 in 1 Convertible,8,1.42,1365.57,1,1,209.8006828649808,Intel Core i5,Intel,0,256,0,0,Windows
796,Asus,Notebook,4,1.63,175.24,0,0,111.93520355955212,Other Intel Processor,Intel,0,0,0,32,Windows
797,Dell,Notebook,8,1.95,474.72,0,0,100.45466986113652,Intel Core i5,Intel,0,128,0,0,Windows
798,Lenovo,2 in 1 Convertible,8,1.38,790.62,1,1,158.48253022174808,Intel Core i7,Intel,0,256,0,0,Windows
799,Dell,Notebook,8,2.0,433.11,0,0,141.21199808219862,Intel Core i3,AMD,0,256,0,0,Windows
800,HP,Workstation,8,3.14,1210.2,0,0,141.21199808219862,Intel Core i7,Nvidia,0,256,0,0,Windows
801,Asus,Notebook,8,2.37,644.1,0,0,141.21199808219862,Intel Core i5,Intel,0,256,0,0,Windows
802,Dell,Ultrabook,8,1.29,878.53,0,0,165.6321180513006,Intel Core i5,Intel,0,256,0,0,Windows
803,Dell,Notebook,8,2.06,1025.05,1,0,282.42399616439724,Intel Core i5,Nvidia,0,256,0,0,Windows
804,Dell,Netbook,4,1.63,436.04,0,0,135.0942111925629,Other Intel Processor,Intel,0,128,0,0,Windows
805,HP,Netbook,8,1.26,814.07,0,0,125.36742798669836,Intel Core i5,Intel,0,256,0,0,Windows
806,Toshiba,Notebook,4,2.1,457.14,0,0,100.45466986113652,Intel Core i5,Intel,500,0,0,0,Windows
807,HP,Notebook,8,2.04,368.64,0,0,100.45466986113652,AMD Processor,AMD,2000,0,0,0,Windows
808,Dell,Gaming,16,2.62,984.03,0,0,282.42399616439724,Intel Core i7,Nvidia,0,512,0,0,Windows
809,Lenovo,Notebook,4,2.4,356.92,0,0,141.21199808219862,Intel Core i5,Nvidia,1000,0,0,0,Windows
810,HP,Gaming,12,3.74,1025.05,0,1,127.33567457123112,Intel Core i7,AMD,1000,0,0,0,Windows
811,MSI,Gaming,16,2.9,1415.38,0,0,127.33567457123112,Intel Core i7,Nvidia,1000,512,0,0,Windows
812,Samsung,Ultrabook,8,0.81,878.53,0,0,165.6321180513006,Intel Core i5,Intel,0,256,0,0,Windows
813,Dell,Notebook,8,1.98,563.22,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,0,0,0,Windows
814,Dell,Notebook,8,2.18,462.89,0,0,141.21199808219862,Intel Core i5,AMD,0,256,0,0,Windows
815,Lenovo,Ultrabook,8,1.32,1089.52,0,0,157.3505121487356,Intel Core i7,Intel,0,256,0,0,Windows
816,Razer,Ultrabook,16,1.29,1054.36,1,1,352.4651472131677,Intel Core i7,Intel,0,512,0,0,Windows
817,HP,Netbook,4,1.23,225.64,0,0,135.0942111925629,Other Intel Processor,Intel,0,0,0,16,Others
818,Dell,Gaming,16,4.36,1468.14,0,1,127.33567457123112,Intel Core i7,Nvidia,1000,128,0,0,Windows
819,Dell,Notebook,4,1.76,442.49,0,0,111.93520355955212,Intel Core i5,Intel,500,0,0,0,Windows
820,Lenovo,Notebook,4,2.1,287.12,0,0,100.45466986113652,Intel Core i3,Intel,500,0,0,0,Windows
821,Toshiba,Ultrabook,4,1.25,638.83,0,0,111.93520355955212,Intel Core i5,Intel,0,128,0,0,Windows
822,Lenovo,Ultrabook,8,1.13,1464.61,0,1,157.3505121487356,Intel Core i7,Intel,0,512,0,0,Windows
823,MSI,Gaming,8,2.4,702.71,0,0,141.21199808219862,Intel Core i5,Nvidia,0,256,0,0,Windows
824,Lenovo,Ultrabook,8,1.13,1098.9,0,1,157.3505121487356,Intel Core i5,Intel,0,0,0,256,Windows
825,Toshiba,Notebook,4,1.75,292.45,0,0,111.93520355955212,Other Intel Processor,Intel,0,128,0,0,Windows
826,Asus,2 in 1 Convertible,8,1.1,795.9,1,0,165.6321180513006,Intel Core i5,Intel,0,256,0,0,Windows
827,Dell,Notebook,4,1.76,342.86,0,0,111.93520355955212,Intel Core i3,Intel,500,0,0,0,Windows
828,Acer,Netbook,4,1.35,208.06,0,1,135.0942111925629,Other Intel Processor,Intel,0,0,0,32,Others
829,Acer,Notebook,8,1.5,362.78,0,1,157.3505121487356,Intel Core i3,Intel,0,128,0,0,Windows
830,Razer,Gaming,32,3.49,3222.85,1,0,254.67134914246225,Intel Core i7,Nvidia,0,512,0,0,Windows
831,Lenovo,Ultrabook,16,1.1,1230.18,0,1,209.8006828649808,Intel Core i7,Intel,0,512,0,0,Windows
832,Asus,Notebook,4,2.1,304.18,0,0,141.21199808219862,Intel Core i5,Nvidia,1000,0,0,0,Others
833,Lenovo,Notebook,8,1.7,695.09,0,0,157.3505121487356,Intel Core i5,Intel,0,256,0,0,Windows
834,Lenovo,Notebook,8,1.32,967.03,0,1,157.3505121487356,Intel Core i5,Intel,0,256,0,0,Windows
835,Dell,Gaming,16,3.21,1626.16,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,256,0,0,Windows
836,Asus,Gaming,16,2.9,1417.73,0,0,127.33567457123112,Intel Core i7,Nvidia,1000,256,0,0,Windows
837,Toshiba,Notebook,4,2.0,392.09,0,0,100.45466986113652,Intel Core i3,Intel,500,0,0,0,Windows
838,Lenovo,Notebook,4,1.5,190.48,0,0,111.93520355955212,Other Intel Processor,Intel,0,0,0,16,Others
839,Asus,Notebook,8,2.3,345.79,0,0,141.21199808219862,Intel Core i5,Intel,128,0,0,0,Windows
840,Asus,Gaming,16,2.73,1054.36,0,0,127.33567457123112,Intel Core i7,Nvidia,1000,512,0,0,Windows
841,Dell,Gaming,32,4.42,1800.96,0,1,127.33567457123112,Intel Core i7,Nvidia,1000,512,0,0,Windows
842,HP,Notebook,8,2.63,533.33,0,0,106.11306214269258,Intel Core i5,Nvidia,1000,0,0,0,Windows
843,Dell,Notebook,8,2.18,418.46,0,0,100.45466986113652,Intel Core i5,Intel,0,128,0,0,Windows
844,HP,Ultrabook,8,1.54,1095.97,0,0,157.3505121487356,Intel Core i7,Intel,0,512,0,0,Windows
845,Dell,Notebook,4,2.18,433.11,0,0,141.21199808219862,Intel Core i7,AMD,0,256,0,0,Windows
846,HP,2 in 1 Convertible,4,1.4,360.44,1,0,135.0942111925629,Other Intel Processor,Intel,0,0,0,32,Others
847,Asus,Ultrabook,8,1.45,601.32,0,1,165.6321180513006,Intel Core i5,Nvidia,0,512,0,0,Windows
848,HP,2 in 1 Convertible,8,1.28,1334.5,1,0,165.6321180513006,Intel Core i5,Intel,0,256,0,0,Windows
849,HP,Ultrabook,8,1.54,860.37,0,0,157.3505121487356,Intel Core i7,Intel,0,512,0,0,Windows
850,HP,Notebook,4,1.86,175.24,0,0,100.45466986113652,Other Intel Processor,Intel,0,128,0,0,Others
851,Asus,Gaming,16,2.1,1112.97,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,128,0,0,Windows
852,Dell,Notebook,8,2.83,506.96,0,0,127.33567457123112,Intel Core i7,AMD,1000,0,0,0,Others
853,Lenovo,Ultrabook,8,1.96,1115.31,0,1,157.3505121487356,Intel Core i7,Nvidia,0,256,0,0,Windows
854,Asus,Notebook,8,2.3,461.24,0,1,141.21199808219862,Intel Core i7,Nvidia,0,256,0,0,Windows
855,Dell,Notebook,8,1.9,553.85,0,0,141.21199808219862,Intel Core i5,Intel,0,128,0,0,Windows
856,Asus,Notebook,4,2.0,263.15,0,0,100.45466986113652,Other Intel Processor,Intel,1000,0,0,0,Windows
857,HP,2 in 1 Convertible,8,1.28,1499.78,1,0,165.6321180513006,Intel Core i7,Intel,0,256,0,0,Windows
858,Dell,Notebook,8,1.62,380.37,1,0,165.6321180513006,Intel Core i5,Intel,1000,0,0,0,Windows
859,Lenovo,Notebook,4,2.2,274.87,0,0,141.21199808219862,Intel Core i3,Intel,1000,0,0,0,Others
860,Lenovo,Notebook,8,2.3,498.55,0,1,141.21199808219862,Intel Core i5,Intel,1000,0,0,0,Windows
861,HP,Notebook,8,1.84,790.62,0,0,141.21199808219862,Intel Core i5,AMD,0,256,0,0,Windows
862,Toshiba,Notebook,4,1.05,753.11,0,0,165.6321180513006,Intel Core i5,Intel,0,128,0,0,Windows
863,Lenovo,Gaming,8,2.5,596.04,0,1,141.21199808219862,Intel Core i5,Nvidia,1000,0,0,0,Others
864,Dell,Ultrabook,16,1.29,1312.82,1,0,276.053530085501,Intel Core i7,Intel,0,512,0,0,Windows
865,HP,Notebook,4,2.07,533.33,0,0,141.21199808219862,Intel Core i5,Intel,500,0,0,0,Windows
866,Toshiba,Ultrabook,8,1.2,641.76,0,0,117.82653006268644,Intel Core i5,Intel,0,256,0,0,Windows
867,Lenovo,2 in 1 Convertible,8,1.37,1142.86,1,1,165.6321180513006,Intel Core i7,Intel,0,256,0,0,Windows
868,Acer,Notebook,8,1.56,528.64,0,1,157.3505121487356,Intel Core i5,Intel,0,256,0,0,Windows
869,Dell,Workstation,8,2.23,1042.05,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,0,0,0,Windows
870,Lenovo,Notebook,4,2.38,618.31,0,0,100.45466986113652,Intel Core i5,Intel,500,0,0,0,Windows
871,Lenovo,Notebook,4,2.2,280.73,0,0,141.21199808219862,Intel Core i3,AMD,1000,0,0,0,Others
872,Toshiba,Notebook,8,2.0,813.48,0,1,141.21199808219862,Intel Core i7,Intel,0,256,0,0,Windows
873,Lenovo,Notebook,4,1.44,430.77,0,1,165.6321180513006,Intel Core i3,Intel,0,180,0,0,Windows
874,Samsung,Ultrabook,16,1.23,1083.66,0,0,146.86047800548656,Intel Core i7,Nvidia,0,256,0,0,Windows
875,Dell,Ultrabook,8,1.6,990.48,0,0,176.23257360658386,Intel Core i7,Intel,0,256,0,0,Windows
876,Asus,Notebook,4,2.0,233.84,0,0,100.45466986113652,Other Intel Processor,Intel,1000,0,0,0,Others
877,Xiaomi,Ultrabook,8,1.28,547.98,0,1,165.6321180513006,Intel Core i5,Nvidia,0,256,0,0,Windows
878,Dell,Notebook,4,2.18,534.8,0,0,141.21199808219862,Intel Core i5,Nvidia,1000,128,0,0,Windows
879,HP,Notebook,4,2.04,491.72,0,0,141.21199808219862,Intel Core i5,Intel,0,256,0,0,Windows
880,HP,2 in 1 Convertible,4,1.28,996.34,1,0,165.6321180513006,Intel Core i5,Intel,0,256,0,0,Windows
881,HP,2 in 1 Convertible,4,2.3,401.35,1,0,100.45466986113652,Intel Core i5,Intel,500,0,0,0,Windows
882,Asus,Notebook,4,1.65,203.96,0,0,111.1413368676404,Other Intel Processor,Intel,0,0,0,32,Windows
883,Lenovo,Notebook,8,2.2,392.09,0,1,141.21199808219862,Intel Core i7,Nvidia,1000,0,0,0,Windows
884,Dell,Notebook,4,2.2,216.26,0,0,100.45466986113652,Other Intel Processor,Intel,500,0,0,0,Windows
885,HP,2 in 1 Convertible,4,1.28,1054.36,1,0,165.6321180513006,Intel Core i5,Intel,0,256,0,0,Windows
886,Dell,Notebook,4,2.18,267.08,0,0,100.45466986113652,Intel Core i3,AMD,1000,0,0,0,Others
887,Asus,Gaming,12,2.2,802.87,0,0,127.33567457123112,Intel Core i5,Nvidia,1000,128,0,0,Windows
888,Acer,Netbook,4,1.25,174.07,0,1,135.0942111925629,Other Intel Processor,Intel,0,0,0,32,Others
889,Lenovo,Notebook,4,2.8,222.12,0,0,106.11306214269258,AMD Processor,AMD,500,0,0,0,Windows
890,HP,Notebook,4,1.95,741.39,0,0,157.3505121487356,Intel Core i5,Intel,0,128,0,0,Windows
891,HP,2 in 1 Convertible,16,1.42,819.93,1,0,276.053530085501,Intel Core i7,Intel,0,256,0,0,Windows
892,Samsung,Ultrabook,8,1.17,995.75,0,0,146.86047800548656,Intel Core i7,Intel,0,256,0,0,Windows
893,Lenovo,Ultrabook,8,1.32,1054.36,0,1,157.3505121487356,Intel Core i5,Intel,0,256,0,0,Windows
894,MSI,Gaming,16,2.43,1552.53,0,1,254.67134914246225,Intel Core i7,Nvidia,2000,512,0,0,Windows
895,Toshiba,Notebook,8,1.05,864.47,0,0,165.6321180513006,Intel Core i5,Intel,0,256,0,0,Windows
896,Dell,Gaming,8,2.62,544.47,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,0,0,0,Others
897,HP,Notebook,8,2.04,527.47,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,0,0,0,Windows
898,Dell,Notebook,4,2.18,359.85,0,0,100.45466986113652,Intel Core i3,AMD,1000,0,0,0,Windows
899,Dell,Notebook,8,1.9,547.98,0,0,141.21199808219862,Intel Core i5,Intel,500,0,0,0,Windows
900,Dell,2 in 1 Convertible,8,1.24,1179.84,1,0,276.053530085501,Intel Core i7,Intel,0,512,0,0,Windows
901,Asus,Gaming,32,3.58,749.6,0,1,127.33567457123112,Intel Core i7,Nvidia,0,512,0,0,Windows
902,Dell,2 in 1 Convertible,16,1.22,966.45,1,0,165.6321180513006,Intel Core i7,Intel,0,256,0,0,Windows
903,Lenovo,Ultrabook,8,1.13,1200.88,0,1,157.3505121487356,Intel Core i7,Intel,0,0,0,256,Windows
904,Lenovo,Notebook,8,1.95,1150.47,0,1,141.21199808219862,Intel Core i5,Intel,0,512,0,0,Windows
905,LG,Ultrabook,16,1.08,1230.18,1,1,141.21199808219862,Intel Core i7,Intel,0,512,0,0,Windows
906,HP,Netbook,8,1.26,869.16,0,0,176.23257360658386,Intel Core i7,Intel,0,512,0,0,Windows
907,Acer,Notebook,4,2.2,210.4,0,1,141.21199808219862,Other Intel Processor,Intel,0,0,0,16,Others
908,Lenovo,Notebook,8,2.6,462.42,0,1,141.21199808219862,Intel Core i5,Nvidia,1000,128,0,0,Windows
909,LG,Ultrabook,8,0.98,1112.97,1,1,157.3505121487356,Intel Core i7,Intel,0,512,0,0,Windows
910,Dell,Notebook,8,1.6,706.23,0,0,157.3505121487356,Intel Core i5,Intel,0,256,0,0,Windows
911,HP,Ultrabook,8,1.09,1816.85,1,0,352.4651472131677,Other Intel Processor,Intel,0,240,0,0,Windows
912,Lenovo,Notebook,6,2.2,462.42,0,0,141.21199808219862,Intel Core i7,Nvidia,0,256,0,0,Windows
913,HP,Notebook,8,2.04,597.21,0,0,141.21199808219862,Intel Core i7,Nvidia,0,256,0,0,Windows
914,Acer,Notebook,4,2.4,292.45,0,0,141.21199808219862,Intel Core i3,Intel,1000,0,0,0,Windows
915,Lenovo,Notebook,4,1.44,516.34,0,0,165.6321180513006,Intel Core i5,Intel,0,128,0,0,Windows
916,HP,Notebook,8,1.49,562.64,0,0,165.6321180513006,Intel Core i5,Intel,0,256,0,0,Windows
917,MSI,Gaming,16,2.7,937.14,0,0,127.33567457123112,Intel Core i7,Nvidia,1000,256,0,0,Windows
918,Dell,Gaming,16,2.6,790.62,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,128,0,0,Windows
919,MSI,Gaming,8,2.2,656.36,0,0,141.21199808219862,Intel Core i5,Nvidia,1000,128,0,0,Windows
920,Dell,Notebook,4,2.18,401.46,0,0,100.45466986113652,Intel Core i5,AMD,1000,0,0,0,Windows
921,HP,Ultrabook,8,1.84,760.14,0,0,141.21199808219862,Intel Core i7,AMD,0,256,0,0,Windows
924,Lenovo,2 in 1 Convertible,8,1.37,1069.6,1,1,165.6321180513006,Intel Core i5,Intel,0,512,0,0,Windows
925,Dell,Notebook,4,1.95,427.78,0,0,100.45466986113652,Intel Core i5,Intel,500,0,0,0,Windows
926,Lenovo,Ultrabook,8,1.36,967.03,0,1,176.23257360658386,Intel Core i7,Intel,0,256,0,0,Windows
927,HP,Notebook,8,2.31,682.78,0,0,141.21199808219862,Intel Core i5,Intel,0,256,0,0,Windows
928,Dell,Notebook,4,2.18,414.98,0,0,100.45466986113652,Intel Core i5,Intel,1000,0,0,0,Windows
929,HP,Notebook,4,1.95,673.41,0,0,111.93520355955212,Intel Core i5,Intel,500,0,0,0,Windows
930,Lenovo,Notebook,4,2.2,181.1,0,0,100.45466986113652,Other Intel Processor,Intel,1000,0,0,0,Windows
931,HP,Ultrabook,4,1.26,925.42,0,0,176.23257360658386,Intel Core i5,Intel,500,0,0,0,Windows
932,HP,Notebook,4,1.86,169.32,0,0,100.45466986113652,Other Intel Processor,Intel,1000,0,0,0,Others
933,Lenovo,2 in 1 Convertible,16,1.3,1054.36,1,1,276.053530085501,Intel Core i7,Intel,0,1000,0,0,Windows
934,Toshiba,Notebook,4,1.47,647.62,0,1,157.3505121487356,Intel Core i5,Intel,0,128,0,0,Windows
935,HP,Netbook,8,1.26,978.17,0,0,176.23257360658386,Intel Core i5,Intel,0,256,0,0,Windows
936,Dell,Notebook,4,2.18,327.38,0,0,100.45466986113652,Intel Core i3,Intel,1000,0,0,0,Windows
937,MSI,Gaming,8,2.2,702.71,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,128,0,0,Windows
939,Dell,Gaming,16,4.36,1616.41,0,0,169.78089942830815,Intel Core i7,Nvidia,1000,512,0,0,Windows
940,HP,Gaming,8,2.75,819.93,0,1,127.33567457123112,Intel Core i5,Nvidia,1000,128,0,0,Windows
941,Asus,Notebook,4,2.8,310.62,0,0,106.11306214269258,Other Intel Processor,Nvidia,1000,0,0,0,Windows
942,Acer,Notebook,4,2.23,362.78,0,0,100.45466986113652,Intel Core i5,Intel,500,0,0,0,Windows
943,Toshiba,Notebook,8,2.2,655.82,0,0,100.45466986113652,Intel Core i5,Intel,0,256,0,0,Windows
944,Lenovo,2 in 1 Convertible,8,1.1,761.32,1,1,194.94753717542463,Other Intel Processor,Intel,0,256,0,0,Windows
945,Lenovo,Gaming,16,2.5,585.49,0,1,141.21199808219862,AMD Processor,AMD,1000,512,0,0,Windows
946,Dell,Ultrabook,8,1.36,862.83,1,0,176.23257360658386,Intel Core i5,Intel,0,256,0,0,Windows
947,Lenovo,Notebook,8,2.2,401.46,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,0,0,0,Others
948,Dell,Notebook,4,2.36,386.23,0,0,106.11306214269258,Intel Core i3,AMD,1000,0,0,0,Windows
949,Acer,Notebook,4,1.68,204.54,0,0,111.93520355955212,Other Intel Processor,Intel,0,0,0,32,Others
950,HP,Workstation,8,2.0,1318.09,0,1,141.21199808219862,Intel Core i7,Nvidia,0,8,0,0,Windows
951,Dell,Ultrabook,8,1.36,1040.29,0,0,157.3505121487356,Intel Core i7,Intel,0,256,0,0,Windows
952,Toshiba,Notebook,8,1.2,855.68,0,0,165.6321180513006,Intel Core i5,Intel,0,256,0,0,Windows
953,Asus,2 in 1 Convertible,8,1.2,679.27,0,0,176.23257360658386,Other Intel Processor,Intel,0,0,0,64,Others
954,Lenovo,Ultrabook,8,1.7,872.67,0,1,157.3505121487356,Intel Core i7,Intel,0,256,0,0,Windows
955,Dell,Gaming,16,4.36,1848.5,0,1,254.67134914246225,Intel Core i7,Nvidia,1000,512,0,0,Windows
956,Dell,2 in 1 Convertible,8,1.24,1112.97,1,0,165.6321180513006,Intel Core i5,Intel,0,256,0,0,Windows
957,HP,2 in 1 Convertible,4,1.45,454.21,1,0,135.0942111925629,Other Intel Processor,Intel,0,256,0,0,Windows
958,Dell,Ultrabook,8,1.3,743.15,0,0,276.053530085501,Intel Core i7,Intel,0,256,0,0,Windows
959,Acer,2 in 1 Convertible,4,1.25,227.99,1,1,135.0942111925629,Other Intel Processor,Intel,0,0,0,32,Others
960,Toshiba,Notebook,8,1.2,899.63,0,0,165.6321180513006,Intel Core i5,Intel,0,256,0,0,Windows
961,Lenovo,Ultrabook,8,1.36,1031.5,0,1,176.23257360658386,Intel Core i5,Intel,0,256,0,0,Windows
962,Acer,Notebook,12,2.4,591.35,0,0,141.21199808219862,Intel Core i5,Nvidia,1000,128,0,0,Windows
963,Toshiba,Ultrabook,8,1.1,1049.08,1,0,176.23257360658386,Intel Core i7,Intel,0,512,0,0,Windows
964,HP,Notebook,8,2.04,496.12,0,0,100.45466986113652,Intel Core i5,Nvidia,1000,0,0,0,Windows
